transaction_id,date,merchant,category,amount,currency,payment_mode,receiver_acc_no,sender_acc_no,type
E9EB0UH84ABCYR,2025-06-16,Groww,stocks,11291.84,INR,netbanking,6255837252251,7091290793310,credit
06P9F9RWKAWT46,2025-02-20,Spencers,groceries,4709.74,INR,UPI,6255837252251,4156487662195,debit
TXGD94JIBQANFD,2025-01-04,Electricity Bill,utilities,3652.61,INR,netbanking,6255837252251,3324273158285,debit
LKPBE8AKW83KOJ,2024-10-11,Freelance Payment,job,16859.62,INR,netbanking,6255837252251,8932930116121,credit
IE1LT718CPOSSU,2024-10-30,Water Bill,utilities,301.49,INR,card,6255837252251,2050921076293,debit
YW8KL915QWKZH9,2025-05-25,Petrol Bunk,utilities,2657.52,INR,UPI,6255837252251,1870342090537,debit
2GE7XH5K46DDPK,2024-12-17,Spencers,groceries,1994.2,INR,card,6255837252251,4611347942726,debit
WCGPLL2XC4QJPT,2024-07-20,Nippon AMC,funds,11195.79,INR,netbanking,6255837252251,0095515922652,credit
USU3K0H6MORZ7P,2025-06-24,Reliance Fresh,groceries,121.89,INR,card,6255837252251,5046238861483,debit
DMS49S3IO4QFGV,2025-01-14,INOX,others,1081.42,INR,UPI,6255837252251,0087796950469,debit
JN4SCE4L1CMLRG,2024-09-18,Nippon AMC,funds,8533.2,INR,netbanking,6255837252251,1197141234883,credit
ERN2GEQZ5V31SZ,2024-07-01,Amazon India,online_shopping,466.02,INR,cash,6255837252251,6073541468624,debit
JO541UAGHD008Z,2025-05-04,Freelance Payment,job,12671.09,INR,netbanking,6255837252251,2904398148468,credit
8UL6OEFZJL6YLI,2025-01-01,Freelance Payment,job,6993.65,INR,netbanking,6255837252251,3522603138581,credit
0QTOZES06M4RLT,2025-05-07,Reliance Fresh,groceries,3985.01,INR,UPI,6255837252251,5600038683677,debit
O69I9XQ0M70BIP,2025-01-19,Barista,others,3168.4,INR,card,6255837252251,6244737088885,debit
XLPTJYQ09URC27,2024-11-13,Swiggy,others,1858.73,INR,card,6255837252251,0300175884327,debit
HXBBYIY3SHOSOJ,2025-01-12,Upstox,stocks,13375.93,INR,netbanking,6255837252251,6178293177925,credit
XHNB7WTZ99UI3B,2025-04-29,Internship Stipend,job,7988.1,INR,netbanking,6255837252251,2869563977344,credit
DAY9QSHAWOI3J6,2024-06-30,Spencers,groceries,1467.81,INR,card,6255837252251,0684854595408,debit
R1XYOI2KVFTQIS,2025-01-01,Internship Stipend,job,7307.11,INR,netbanking,6255837252251,4628333006234,credit
QDDOI4MLE4K1PZ,2024-07-30,MakeMyTrip,travel,1489.79,INR,netbanking,6255837252251,7820244304073,debit
EQ200U7FUZ7FP6,2024-10-31,Water Bill,utilities,2041.6,INR,cash,6255837252251,2898163085964,debit
VGUEYQN6X02B6N,2025-01-12,Internship Stipend,job,20492.93,INR,netbanking,6255837252251,7234148500310,credit
RGOJKE9VBH9TJR,2025-02-15,Reliance Fresh,groceries,3231.0,INR,cash,6255837252251,6298449420754,debit
CB853DA05TMH5B,2024-08-06,Reliance Fresh,groceries,1388.19,INR,UPI,6255837252251,4493707111540,debit
FZLTBJ4Y1NC9XQ,2025-01-14,Electricity Bill,utilities,4423.43,INR,card,6255837252251,6128864694412,debit
G9215YFR0TRL0K,2025-06-12,MakeMyTrip,travel,770.71,INR,cash,6255837252251,2905634297502,debit
KY3KTAOO6GQLJC,2024-09-29,Gift,misc,3023.51,INR,card,6255837252251,3541454517099,credit
L9YDI3AJJLOROF,2024-11-08,D-Mart,groceries,2410.13,INR,UPI,6255837252251,8078962221329,debit
FW2F4ZH8BVQNH4,2025-02-06,Upstox,stocks,5434.01,INR,netbanking,6255837252251,9704024418004,credit
OIQJ0MPZ5QIQRB,2025-06-04,Reliance Fresh,groceries,3301.74,INR,UPI,6255837252251,2832942048998,debit
EN436ZNXG7TXKY,2024-12-27,SBI Mutual,funds,9993.51,INR,netbanking,6255837252251,8322508609890,credit
OHMBGBMKA4HWYW,2024-10-17,MakeMyTrip,travel,1990.73,INR,cash,6255837252251,1466395472739,debit
8U5N5NWEXYWV53,2024-07-14,Ola,travel,2036.66,INR,cash,6255837252251,2859956111590,debit
PKVFBTS4C9NNT9,2025-02-12,Petrol Bunk,utilities,4084.9,INR,UPI,6255837252251,7470522283801,debit
BEEV4AA4L8IZS2,2024-09-07,Water Bill,utilities,2652.33,INR,UPI,6255837252251,5376133339610,debit
0PGMCU85VRVW3A,2024-10-09,Myntra,online_shopping,2990.34,INR,netbanking,6255837252251,2617757764718,debit
9LPLUHQNPON685,2025-01-04,IRCTC,travel,676.4,INR,netbanking,6255837252251,8022833713389,debit
785F1E4EPPKFTZ,2024-12-21,D-Mart,groceries,1465.15,INR,netbanking,6255837252251,7463599747620,debit
CNR2WQ745S6JKN,2024-07-08,Swiggy,others,4917.71,INR,card,6255837252251,0553028216824,debit
NLYDDZ5G09R8NG,2025-02-14,Spencers,groceries,265.6,INR,cash,6255837252251,2727285092536,debit
TYFPL4OM922LKP,2024-12-15,Reliance Fresh,groceries,2556.81,INR,netbanking,6255837252251,9499714482462,debit
