transaction_id,date,merchant,category,amount,currency,payment_mode,receiver_acc_no,sender_acc_no,type
2JX0SUGC6IYPMI,2024-10-08,Comcast,utilities,77.11,USD,netbanking,6492362393903,7025863324862,debit
EEYVMQ3HBTGD8Y,2025-03-02,Whole Foods,groceries,22.84,USD,card,6492362393903,5863288142291,debit
UC3IXRJZFNKLCB,2025-02-12,Greyhound,travel,28.79,USD,paypal,6492362393903,9203844324562,debit
2TVT85DCT85IAV,2025-01-16,AMC Theatres,others,87.58,USD,netbanking,6492362393903,8769312401203,debit
80YN3KMA1M41BX,2025-01-11,Walmart,groceries,4.89,USD,cash,6492362393903,9228410952648,debit
PBE9KH9Q84BQA2,2024-07-19,Costco,groceries,81.12,USD,cash,6492362393903,1226132487910,debit
3T5X98H00HK77U,2025-01-07,Amazon,online_shopping,15.39,USD,apple pay,6492362393903,2410042774265,debit
S528BIZG82AJ0U,2025-03-24,Starbucks,others,75.72,USD,netbanking,6492362393903,0072773587267,debit
JAUFL8HB447UV7,2025-03-29,AMC Theatres,others,90.51,USD,card,6492362393903,3880135451372,debit
X1WXZPMQ0QS2NK,2024-10-09,AT&T,utilities,96.74,USD,netbanking,6492362393903,8244103763795,debit
GH79BKXBWAKNDG,2025-02-23,AMC Theatres,others,20.72,USD,cash,6492362393903,7772111043973,debit
8ARHMJGRN9U09B,2025-04-30,Whole Foods,groceries,51.47,USD,netbanking,6492362393903,0227729347051,debit
SUWH04MNBIPG9B,2025-04-30,Greyhound,travel,91.59,USD,apple pay,6492362393903,2120005631164,debit
GMPYPZRVW9QYPL,2024-09-10,Costco,groceries,13.87,USD,card,6492362393903,2809345652565,debit
L2D8DABB28LLT7,2025-01-25,Charles Schwab,stocks,173.4,USD,netbanking,6492362393903,7852823209909,credit
NAWJDU5J2O8OM7,2025-05-14,Costco,groceries,57.08,USD,card,6492362393903,1240391308462,debit
Z40F1YM2P8OONY,2025-01-02,T. Rowe Price,funds,1073.59,USD,netbanking,6492362393903,6520459778829,credit
YJV3KCG59BTIDN,2024-12-30,Costco,groceries,16.65,USD,cash,6492362393903,8632412133322,debit
2U6T5Y6CHXDBDA,2024-11-14,Verizon,utilities,29.54,USD,netbanking,6492362393903,1494720341633,debit
X6VSMKLHTZ1T3K,2024-11-03,T. Rowe Price,funds,1145.9,USD,netbanking,6492362393903,0135298528212,credit
GMIM3A04O9438K,2025-04-22,T. Rowe Price,funds,334.23,USD,netbanking,6492362393903,8696233754179,credit
KNP31HP5ZNJBZT,2025-03-17,Costco,groceries,16.55,USD,apple pay,6492362393903,9285041785876,debit
TX1BT8WCXM1Z2L,2024-09-22,Walmart,groceries,64.37,USD,apple pay,6492362393903,6722785353099,debit
DF7H9O88OE03MN,2024-12-15,Fidelity,stocks,722.3,USD,netbanking,6492362393903,5833778860771,credit
4WH6VDK3ADIAG6,2025-02-08,Part-time Work,job,391.41,USD,netbanking,6492362393903,0222544239050,credit
LG7XWU51E8LLPH,2024-09-05,Netflix,others,4.68,USD,paypal,6492362393903,5834775902604,debit
XO75KFSQB74SFS,2024-08-09,T. Rowe Price,funds,184.8,USD,netbanking,6492362393903,0393264650566,credit
Y3DA0FK87NBUE9,2024-06-30,Part-time Work,job,978.69,USD,netbanking,6492362393903,6765457071987,credit
KHT5MHXYEI5SPT,2024-08-23,Amazon,online_shopping,6.54,USD,paypal,6492362393903,3690761363422,debit
2EWCU81JZ28HUR,2024-11-14,Vanguard,funds,260.04,USD,netbanking,6492362393903,9392959140967,credit
52Q5MCGZIQ5TC3,2025-02-11,Walmart,groceries,9.95,USD,cash,6492362393903,3021160282421,debit
EB70CUQ3P0C9Z0,2025-01-18,eBay,online_shopping,1.18,USD,cash,6492362393903,7530230342505,debit
CSHJ56ELOY1KP7,2024-09-18,Netflix,others,30.72,USD,card,6492362393903,6886893566582,debit
07CIXFSP2MOO7Y,2024-09-22,BlackRock,funds,835.21,USD,netbanking,6492362393903,1051443758577,credit
G8Z08VO1RVH7I3,2024-10-03,T. Rowe Price,funds,699.18,USD,netbanking,6492362393903,3918500749379,credit
5WSMOL8QP5ZSAZ,2024-11-09,Greyhound,travel,34.36,USD,card,6492362393903,0462339048662,debit
YHYYZIUWFT9F7O,2025-06-14,Verizon,utilities,34.27,USD,netbanking,6492362393903,6815906331116,debit
49899ISJUWO2YO,2024-08-09,Uber,travel,62.92,USD,netbanking,6492362393903,4830156404548,debit
0XNLWCFJYE4XUW,2025-05-12,T. Rowe Price,funds,450.68,USD,netbanking,6492362393903,4252193599415,credit
F4U0ZD96UBARSD,2025-06-22,Greyhound,travel,28.83,USD,apple pay,6492362393903,2884841527723,debit
KWPOD9WNDPU8Q7,2025-01-28,Whole Foods,groceries,19.35,USD,cash,6492362393903,2074208795153,debit
C21GVRQR86RONO,2024-12-21,Amazon,online_shopping,33.93,USD,card,6492362393903,2814308761490,debit
