transaction_id,date,merchant,category,amount,currency,payment_mode,receiver_acc_no,sender_acc_no,type
NZ9MS7CKCNLRD1,2024-09-21,Amazon India,online_shopping,1123.85,INR,netbanking,6301462696703,2190258570147,debit
OGS0EST1JXX3W6,2024-12-21,Electricity Bill,utilities,670.24,INR,cash,6301462696703,4100375009531,debit
SLTFIZNLFFMP76,2024-12-17,Ola,travel,1602.27,INR,card,6301462696703,2091320195275,debit
O1CRPUZP6I98XP,2025-06-25,Amazon India,online_shopping,244.91,INR,UPI,6301462696703,7394293619907,debit
V8N1CO32V8STGG,2025-03-03,Reliance Fresh,groceries,3693.8,INR,cash,6301462696703,1051571043519,debit
WD8VUEU9097OXI,2025-02-09,Electricity Bill,utilities,395.12,INR,card,6301462696703,3555052906988,debit
VY4N6GSI93AXX6,2025-06-06,MakeMyTrip,travel,917.0,INR,card,6301462696703,5486071698442,debit
V5FOCNLMBM61GY,2024-10-29,Flipkart,online_shopping,1401.04,INR,cash,6301462696703,4613929248658,debit
B9LRJ4ZE47BLAP,2024-10-02,MakeMyTrip,travel,3890.09,INR,cash,6301462696703,3483432294845,debit
IVQS6QZ3TAF1YX,2024-12-12,Upstox,stocks,12882.51,INR,netbanking,6301462696703,8780788887852,credit
XW87LPA9EB1277,2024-09-02,Water Bill,utilities,1648.85,INR,card,6301462696703,5210395250097,debit
6KLGKPZKH5U07B,2025-03-07,Myntra,online_shopping,1371.92,INR,netbanking,6301462696703,0731245176944,debit
DDZVSC8NM12BHG,2025-05-25,Spencers,groceries,2645.14,INR,UPI,6301462696703,2489711186873,debit
2XK54ALQ00GC1L,2024-08-09,D-Mart,groceries,2799.41,INR,cash,6301462696703,5087298405096,debit
TN9LI1H4R9SZFM,2024-08-09,Petrol Bunk,utilities,1838.0,INR,cash,6301462696703,8848311536509,debit
5H3WK2C7GK9UVN,2025-02-12,Uber,travel,2715.41,INR,card,6301462696703,7810919373995,debit
FL22X6TOF7F9MD,2025-03-04,Water Bill,utilities,1863.77,INR,UPI,6301462696703,6398051052366,debit
FQJBO4UHUSM366,2024-08-07,Spencers,groceries,4396.34,INR,netbanking,6301462696703,6387471978442,debit
9NN4Z9ZZL1C3QM,2025-03-12,Spencers,groceries,4886.14,INR,UPI,6301462696703,4739404435472,debit
M2H13K2YBSOSHY,2025-01-27,Water Bill,utilities,1858.31,INR,netbanking,6301462696703,8292382261478,debit
3U9P4WHVZJXCRF,2025-02-03,Spencers,groceries,2986.43,INR,UPI,6301462696703,1722095387518,debit
X2UHP0O4XECWSE,2024-10-21,Spencers,groceries,4420.47,INR,card,6301462696703,8282611788831,debit
