transaction_id,date,merchant,category,amount,currency,payment_mode,receiver_acc_no,sender_acc_no,type
9YIS259NDJMCL3,2025-03-05,Freelance Payment,job,569.75,USD,netbanking,2756287099599,4250461381671,credit
9NMT1QA4XTUSQV,2024-11-17,T. Rowe Price,funds,653.37,USD,netbanking,2756287099599,9917587044152,credit
HDGOJKC85QHF76,2025-06-30,Walmart,groceries,88.74,USD,netbanking,2756287099599,6798199076136,debit
2GMHEGB4LYBVIW,2025-02-12,Costco,groceries,6.62,USD,apple pay,2756287099599,2103342198748,debit
WO9603PAW79NTQ,2025-01-30,Whole Foods,groceries,42.31,USD,card,2756287099599,2344952596371,debit
XZ3BMZ0ZX6JAHN,2024-10-21,Costco,groceries,96.27,USD,card,2756287099599,3445458820117,debit
FZNZTFJPASICX1,2024-12-17,Verizon,utilities,56.89,USD,card,2756287099599,9666115499940,debit
SRU9HW55GZEBLF,2025-03-20,Starbucks,others,18.01,USD,apple pay,2756287099599,7506806164633,debit
3O4T22ZJJFDIKP,2024-12-07,Walmart,groceries,70.1,USD,apple pay,2756287099599,4723882204887,debit
9VQQRMPD4Q6VZJ,2025-01-02,Whole Foods,groceries,40.33,USD,card,2756287099599,9385812217781,debit
GQBXEVDCCVXMDD,2024-10-19,Verizon,utilities,43.23,USD,cash,2756287099599,2551699406781,debit
VMCFQZCVQQFQUE,2024-09-28,Walmart,groceries,41.46,USD,cash,2756287099599,1610273489760,debit
2MLB89HS69DZY8,2025-02-07,Etsy,online_shopping,73.79,USD,apple pay,2756287099599,4181547224303,debit
OE42O3WWI6G267,2024-11-07,Comcast,utilities,89.77,USD,apple pay,2756287099599,7626806911071,debit
7R9NG3BVB4RFUZ,2025-04-16,Vanguard,funds,829.11,USD,netbanking,2756287099599,3028754235287,credit
G97BC6QFVMRANP,2024-08-03,Part-time Work,job,410.06,USD,netbanking,2756287099599,7362030313780,credit
3UGHXH96DD8K5R,2025-05-30,Fidelity,stocks,246.58,USD,netbanking,2756287099599,5978523412579,credit
OBLCYCU3DWV53H,2024-11-25,Costco,groceries,21.12,USD,paypal,2756287099599,1203620900776,debit
8PJTJCNW9AN82E,2024-09-20,Fidelity,stocks,381.41,USD,netbanking,2756287099599,2201647708802,credit
AP43MAT9LNIAXG,2025-04-05,Costco,groceries,9.45,USD,card,2756287099599,6364225445623,debit
4ZVPP677050YNE,2025-03-27,Costco,groceries,1.46,USD,netbanking,2756287099599,4614554245503,debit
D285S8H8R3GIFP,2024-12-02,Costco,groceries,46.65,USD,netbanking,2756287099599,6931348547267,debit
3NBOZX7A6SS28C,2025-02-27,Whole Foods,groceries,94.93,USD,netbanking,2756287099599,4844333158852,debit
2RXARY64OJ8NME,2024-07-18,Walmart,groceries,79.49,USD,apple pay,2756287099599,8688905853043,debit
RX3YCLGAH6CHC8,2024-08-17,Gift,misc,3.06,USD,netbanking,2756287099599,4318229732397,credit
BI9USRUCXT91GG,2025-04-28,Amazon,online_shopping,98.56,USD,paypal,2756287099599,0206730564637,debit
ZDUD2U6DWMV5CB,2025-02-15,Costco,groceries,36.36,USD,netbanking,2756287099599,3500497770606,debit
8EJQ5UCMJ5I0JR,2025-04-20,T. Rowe Price,funds,715.53,USD,netbanking,2756287099599,6473236751858,credit
6A9OX7T2R2PYVV,2025-06-05,Vanguard,funds,135.8,USD,netbanking,2756287099599,6132902922397,credit
3JKLSRJOU7822T,2024-10-26,Charles Schwab,stocks,701.61,USD,netbanking,2756287099599,4396457621835,credit
AOL9SYXO31DTJB,2025-05-01,Vanguard,funds,378.68,USD,netbanking,2756287099599,0321001049253,credit
NDAK9FWGU6G5U7,2024-09-21,Whole Foods,groceries,72.3,USD,cash,2756287099599,8302920108226,debit
LOAZA3RPLNSG2V,2025-06-01,AT&T,utilities,68.03,USD,cash,2756287099599,8341590511049,debit
HZF8TALS44BFP1,2024-12-23,Walmart,groceries,94.0,USD,cash,2756287099599,1151944503483,debit
Y99CNRDW5364UJ,2024-10-02,Costco,groceries,51.93,USD,cash,2756287099599,2557269017821,debit
PVVUQAQ11NVJKI,2025-03-09,AMC Theatres,others,45.3,USD,apple pay,2756287099599,6775153735826,debit
V1AQUWOFJMAH9C,2025-06-09,eBay,online_shopping,25.53,USD,cash,2756287099599,5603999240827,debit
8IWQ1F20RNMZWM,2024-08-04,Cashback,misc,30.58,USD,apple pay,2756287099599,2635297217145,credit
47O06AWSNMJBT9,2025-04-26,Starbucks,others,49.8,USD,paypal,2756287099599,2139362414946,debit
A3EFXPD4WHNO98,2024-10-18,BlackRock,funds,473.24,USD,netbanking,2756287099599,0561674719991,credit
OG98GSDCJ125UN,2024-11-19,Costco,groceries,21.38,USD,cash,2756287099599,6744224386480,debit
SDPGXMN9KQ7S4O,2024-09-28,Etsy,online_shopping,2.68,USD,cash,2756287099599,8672548215377,debit
